group1,group2,meandiff,p-adj,lower,upper,reject
comment_only_google-bert/bert-base-uncased,question_institution_comment_qwen3-embedding:8b,-0.0459,1.0,-0.1628,0.071,False
comment_only_google-bert/bert-base-uncased,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0596,1.0,-0.1765,0.0574,False
comment_only_google/bigbird-roberta-base,comment_only_intfloat/e5-small-v2,-0.084,0.8521,-0.2009,0.0329,False
comment_only_google/bigbird-roberta-base,comment_only_qwen3-embedding:8b,-0.1788,0.0,-0.2957,-0.0619,True
comment_only_google/bigbird-roberta-base,comment_only_sentence-transformers/all-MiniLM-L6-v2,-0.1816,0.0,-0.2985,-0.0647,True
comment_only_google/bigbird-roberta-base,institution_age_comment_allenai/longformer-base-4096,0.0709,0.9943,-0.046,0.1878,False
comment_only_google/bigbird-roberta-base,institution_age_comment_google-bert/bert-base-uncased,-0.0247,1.0,-0.1416,0.0922,False
comment_only_google/bigbird-roberta-base,institution_age_comment_google/bigbird-roberta-base,0.0522,1.0,-0.0647,0.1691,False
comment_only_google/bigbird-roberta-base,institution_age_comment_intfloat/e5-small-v2,-0.0925,0.5913,-0.2095,0.0244,False
comment_only_google/bigbird-roberta-base,institution_age_comment_qwen3-embedding:8b,-0.0654,0.9994,-0.1823,0.0515,False
comment_only_google/bigbird-roberta-base,institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1555,0.0001,-0.2724,-0.0385,True
comment_only_google/bigbird-roberta-base,institution_cah_age_comment_allenai/longformer-base-4096,0.0724,0.9905,-0.0445,0.1893,False
comment_only_google/bigbird-roberta-base,institution_cah_age_comment_google-bert/bert-base-uncased,-0.0494,1.0,-0.1664,0.0675,False
comment_only_google/bigbird-roberta-base,institution_cah_age_comment_google/bigbird-roberta-base,0.0487,1.0,-0.0682,0.1656,False
comment_only_google/bigbird-roberta-base,institution_cah_age_comment_intfloat/e5-small-v2,-0.1157,0.0592,-0.2326,0.0012,False
comment_only_google/bigbird-roberta-base,institution_cah_age_comment_qwen3-embedding:8b,-0.0574,1.0,-0.1743,0.0595,False
comment_only_google/bigbird-roberta-base,institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1661,0.0,-0.283,-0.0492,True
comment_only_google/bigbird-roberta-base,institution_cah_comment_allenai/longformer-base-4096,0.0861,0.7987,-0.0308,0.203,False
comment_only_google/bigbird-roberta-base,institution_cah_comment_google-bert/bert-base-uncased,-0.0564,1.0,-0.1733,0.0605,False
comment_only_google/bigbird-roberta-base,institution_cah_comment_google/bigbird-roberta-base,0.0455,1.0,-0.0714,0.1624,False
comment_only_google/bigbird-roberta-base,institution_cah_comment_intfloat/e5-small-v2,-0.2315,0.0,-0.3484,-0.1146,True
comment_only_google/bigbird-roberta-base,institution_cah_comment_qwen3-embedding:8b,-0.1148,0.0668,-0.2317,0.0021,False
comment_only_google/bigbird-roberta-base,institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.163,0.0,-0.2799,-0.046,True
comment_only_google/bigbird-roberta-base,institution_comment_allenai/longformer-base-4096,0.0881,0.7414,-0.0289,0.205,False
comment_only_google/bigbird-roberta-base,institution_comment_google-bert/bert-base-uncased,-0.0799,0.9301,-0.1968,0.037,False
comment_only_google/bigbird-roberta-base,institution_comment_google/bigbird-roberta-base,0.0323,1.0,-0.0846,0.1492,False
comment_only_google/bigbird-roberta-base,institution_comment_intfloat/e5-small-v2,-0.1123,0.0915,-0.2293,0.0046,False
comment_only_google/bigbird-roberta-base,institution_comment_qwen3-embedding:8b,-0.1747,0.0,-0.2916,-0.0578,True
comment_only_google/bigbird-roberta-base,institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1711,0.0,-0.288,-0.0542,True
comment_only_google/bigbird-roberta-base,question_age_comment_allenai/longformer-base-4096,0.0468,1.0,-0.0701,0.1637,False
comment_only_google/bigbird-roberta-base,question_age_comment_google-bert/bert-base-uncased,-0.0554,1.0,-0.1724,0.0615,False
comment_only_google/bigbird-roberta-base,question_age_comment_google/bigbird-roberta-base,-0.0159,1.0,-0.1329,0.101,False
comment_only_google/bigbird-roberta-base,question_age_comment_intfloat/e5-small-v2,-0.2038,0.0,-0.3207,-0.0869,True
comment_only_google/bigbird-roberta-base,question_age_comment_qwen3-embedding:8b,-0.1936,0.0,-0.3105,-0.0767,True
comment_only_google/bigbird-roberta-base,question_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.185,0.0,-0.3019,-0.0681,True
comment_only_google/bigbird-roberta-base,question_cah_age_comment_allenai/longformer-base-4096,0.0627,0.9999,-0.0542,0.1796,False
comment_only_google/bigbird-roberta-base,question_cah_age_comment_google-bert/bert-base-uncased,-0.0367,1.0,-0.1536,0.0802,False
comment_only_google/bigbird-roberta-base,question_cah_age_comment_google/bigbird-roberta-base,-0.0063,1.0,-0.1233,0.1106,False
comment_only_google/bigbird-roberta-base,question_cah_age_comment_intfloat/e5-small-v2,-0.1681,0.0,-0.2851,-0.0512,True
comment_only_google/bigbird-roberta-base,question_cah_age_comment_qwen3-embedding:8b,-0.2321,0.0,-0.3491,-0.1152,True
comment_only_google/bigbird-roberta-base,question_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1505,0.0002,-0.2674,-0.0336,True
comment_only_google/bigbird-roberta-base,question_cah_comment_allenai/longformer-base-4096,0.061,0.9999,-0.0559,0.178,False
comment_only_google/bigbird-roberta-base,question_cah_comment_google-bert/bert-base-uncased,-0.0335,1.0,-0.1504,0.0835,False
comment_only_google/bigbird-roberta-base,question_cah_comment_google/bigbird-roberta-base,0.0074,1.0,-0.1095,0.1243,False
comment_only_google/bigbird-roberta-base,question_cah_comment_intfloat/e5-small-v2,-0.1721,0.0,-0.289,-0.0552,True
comment_only_google/bigbird-roberta-base,question_cah_comment_qwen3-embedding:8b,-0.2044,0.0,-0.3213,-0.0875,True
comment_only_google/bigbird-roberta-base,question_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1535,0.0001,-0.2704,-0.0366,True
comment_only_google/bigbird-roberta-base,question_comment_allenai/longformer-base-4096,0.0266,1.0,-0.0903,0.1436,False
comment_only_google/bigbird-roberta-base,question_comment_google-bert/bert-base-uncased,-0.0168,1.0,-0.1337,0.1001,False
comment_only_google/bigbird-roberta-base,question_comment_google/bigbird-roberta-base,-0.0354,1.0,-0.1523,0.0815,False
comment_only_google/bigbird-roberta-base,question_comment_intfloat/e5-small-v2,-0.1959,0.0,-0.3128,-0.0789,True
comment_only_google/bigbird-roberta-base,question_comment_qwen3-embedding:8b,-0.1266,0.0118,-0.2435,-0.0097,True
comment_only_google/bigbird-roberta-base,question_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2094,0.0,-0.3263,-0.0925,True
comment_only_google/bigbird-roberta-base,question_institution_age_comment_allenai/longformer-base-4096,0.0529,1.0,-0.064,0.1698,False
comment_only_google/bigbird-roberta-base,question_institution_age_comment_google-bert/bert-base-uncased,-0.0583,1.0,-0.1752,0.0586,False
comment_only_google/bigbird-roberta-base,question_institution_age_comment_google/bigbird-roberta-base,0.0083,1.0,-0.1086,0.1252,False
comment_only_google/bigbird-roberta-base,question_institution_age_comment_intfloat/e5-small-v2,-0.0467,1.0,-0.1636,0.0703,False
comment_only_google/bigbird-roberta-base,question_institution_age_comment_qwen3-embedding:8b,-0.0336,1.0,-0.1505,0.0833,False
comment_only_google/bigbird-roberta-base,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.13,0.0067,-0.247,-0.0131,True
comment_only_google/bigbird-roberta-base,question_institution_cah_age_comment_allenai/longformer-base-4096,0.0562,1.0,-0.0608,0.1731,False
comment_only_google/bigbird-roberta-base,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.1305,0.0062,-0.2475,-0.0136,True
comment_only_google/bigbird-roberta-base,question_institution_cah_age_comment_google/bigbird-roberta-base,-0.014,1.0,-0.131,0.1029,False
comment_only_google/bigbird-roberta-base,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.1069,0.1736,-0.2238,0.01,False
comment_only_google/bigbird-roberta-base,question_institution_cah_age_comment_qwen3-embedding:8b,-0.059,1.0,-0.176,0.0579,False
comment_only_google/bigbird-roberta-base,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1542,0.0001,-0.2711,-0.0373,True
comment_only_google/bigbird-roberta-base,question_institution_cah_comment_allenai/longformer-base-4096,0.0664,0.9991,-0.0505,0.1833,False
comment_only_google/bigbird-roberta-base,question_institution_cah_comment_google-bert/bert-base-uncased,-0.1206,0.0295,-0.2376,-0.0037,True
comment_only_google/bigbird-roberta-base,question_institution_cah_comment_google/bigbird-roberta-base,0.0077,1.0,-0.1092,0.1246,False
comment_only_google/bigbird-roberta-base,question_institution_cah_comment_intfloat/e5-small-v2,-0.1518,0.0001,-0.2687,-0.0348,True
comment_only_google/bigbird-roberta-base,question_institution_cah_comment_qwen3-embedding:8b,-0.1137,0.0764,-0.2307,0.0032,False
comment_only_google/bigbird-roberta-base,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1819,0.0,-0.2988,-0.065,True
comment_only_google/bigbird-roberta-base,question_institution_comment_allenai/longformer-base-4096,0.0569,1.0,-0.06,0.1738,False
comment_only_google/bigbird-roberta-base,question_institution_comment_google-bert/bert-base-uncased,-0.0298,1.0,-0.1467,0.0871,False
comment_only_google/bigbird-roberta-base,question_institution_comment_google/bigbird-roberta-base,-0.0014,1.0,-0.1183,0.1156,False
comment_only_google/bigbird-roberta-base,question_institution_comment_intfloat/e5-small-v2,-0.0949,0.51,-0.2118,0.022,False
comment_only_google/bigbird-roberta-base,question_institution_comment_qwen3-embedding:8b,-0.1299,0.007,-0.2468,-0.0129,True
comment_only_google/bigbird-roberta-base,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1435,0.0006,-0.2604,-0.0266,True
comment_only_intfloat/e5-small-v2,comment_only_qwen3-embedding:8b,-0.0948,0.5137,-0.2117,0.0221,False
comment_only_intfloat/e5-small-v2,comment_only_sentence-transformers/all-MiniLM-L6-v2,-0.0976,0.4183,-0.2145,0.0193,False
comment_only_intfloat/e5-small-v2,institution_age_comment_allenai/longformer-base-4096,0.1549,0.0001,0.038,0.2718,True
comment_only_intfloat/e5-small-v2,institution_age_comment_google-bert/bert-base-uncased,0.0593,1.0,-0.0576,0.1762,False
comment_only_intfloat/e5-small-v2,institution_age_comment_google/bigbird-roberta-base,0.1362,0.0023,0.0193,0.2532,True
comment_only_intfloat/e5-small-v2,institution_age_comment_intfloat/e5-small-v2,-0.0085,1.0,-0.1254,0.1084,False
comment_only_intfloat/e5-small-v2,institution_age_comment_qwen3-embedding:8b,0.0186,1.0,-0.0983,0.1355,False
comment_only_intfloat/e5-small-v2,institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0714,0.9931,-0.1884,0.0455,False
comment_only_intfloat/e5-small-v2,institution_cah_age_comment_allenai/longformer-base-4096,0.1564,0.0,0.0395,0.2733,True
comment_only_intfloat/e5-small-v2,institution_cah_age_comment_google-bert/bert-base-uncased,0.0346,1.0,-0.0823,0.1515,False
comment_only_intfloat/e5-small-v2,institution_cah_age_comment_google/bigbird-roberta-base,0.1327,0.0043,0.0158,0.2496,True
comment_only_intfloat/e5-small-v2,institution_cah_age_comment_intfloat/e5-small-v2,-0.0316,1.0,-0.1486,0.0853,False
comment_only_intfloat/e5-small-v2,institution_cah_age_comment_qwen3-embedding:8b,0.0267,1.0,-0.0903,0.1436,False
comment_only_intfloat/e5-small-v2,institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0821,0.8937,-0.199,0.0348,False
comment_only_intfloat/e5-small-v2,institution_cah_comment_allenai/longformer-base-4096,0.1701,0.0,0.0532,0.2871,True
comment_only_intfloat/e5-small-v2,institution_cah_comment_google-bert/bert-base-uncased,0.0276,1.0,-0.0893,0.1445,False
comment_only_intfloat/e5-small-v2,institution_cah_comment_google/bigbird-roberta-base,0.1295,0.0074,0.0126,0.2464,True
comment_only_intfloat/e5-small-v2,institution_cah_comment_intfloat/e5-small-v2,-0.1474,0.0003,-0.2644,-0.0305,True
comment_only_intfloat/e5-small-v2,institution_cah_comment_qwen3-embedding:8b,-0.0307,1.0,-0.1477,0.0862,False
comment_only_intfloat/e5-small-v2,institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0789,0.9436,-0.1958,0.038,False
comment_only_intfloat/e5-small-v2,institution_comment_allenai/longformer-base-4096,0.1721,0.0,0.0552,0.289,True
comment_only_intfloat/e5-small-v2,institution_comment_google-bert/bert-base-uncased,0.0041,1.0,-0.1128,0.121,False
comment_only_intfloat/e5-small-v2,institution_comment_google/bigbird-roberta-base,0.1163,0.0541,-0.0006,0.2333,False
comment_only_intfloat/e5-small-v2,institution_comment_intfloat/e5-small-v2,-0.0283,1.0,-0.1452,0.0886,False
comment_only_intfloat/e5-small-v2,institution_comment_qwen3-embedding:8b,-0.0907,0.6553,-0.2076,0.0262,False
comment_only_intfloat/e5-small-v2,institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0871,0.7716,-0.204,0.0299,False
comment_only_intfloat/e5-small-v2,question_age_comment_allenai/longformer-base-4096,0.1308,0.0059,0.0139,0.2477,True
comment_only_intfloat/e5-small-v2,question_age_comment_google-bert/bert-base-uncased,0.0286,1.0,-0.0883,0.1455,False
comment_only_intfloat/e5-small-v2,question_age_comment_google/bigbird-roberta-base,0.0681,0.9981,-0.0488,0.185,False
comment_only_intfloat/e5-small-v2,question_age_comment_intfloat/e5-small-v2,-0.1198,0.0334,-0.2367,-0.0029,True
comment_only_intfloat/e5-small-v2,question_age_comment_qwen3-embedding:8b,-0.1096,0.1283,-0.2265,0.0074,False
comment_only_intfloat/e5-small-v2,question_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.101,0.3142,-0.2179,0.0159,False
comment_only_intfloat/e5-small-v2,question_cah_age_comment_allenai/longformer-base-4096,0.1467,0.0003,0.0298,0.2636,True
comment_only_intfloat/e5-small-v2,question_cah_age_comment_google-bert/bert-base-uncased,0.0473,1.0,-0.0696,0.1642,False
comment_only_intfloat/e5-small-v2,question_cah_age_comment_google/bigbird-roberta-base,0.0777,0.9576,-0.0392,0.1946,False
comment_only_intfloat/e5-small-v2,question_cah_age_comment_intfloat/e5-small-v2,-0.0841,0.85,-0.201,0.0328,False
comment_only_intfloat/e5-small-v2,question_cah_age_comment_qwen3-embedding:8b,-0.1481,0.0002,-0.265,-0.0312,True
comment_only_intfloat/e5-small-v2,question_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0665,0.999,-0.1834,0.0504,False
comment_only_intfloat/e5-small-v2,question_cah_comment_allenai/longformer-base-4096,0.1451,0.0005,0.0281,0.262,True
comment_only_intfloat/e5-small-v2,question_cah_comment_google-bert/bert-base-uncased,0.0506,1.0,-0.0664,0.1675,False
comment_only_intfloat/e5-small-v2,question_cah_comment_google/bigbird-roberta-base,0.0914,0.6299,-0.0255,0.2084,False
comment_only_intfloat/e5-small-v2,question_cah_comment_intfloat/e5-small-v2,-0.0881,0.7408,-0.205,0.0288,False
comment_only_intfloat/e5-small-v2,question_cah_comment_qwen3-embedding:8b,-0.1204,0.0307,-0.2373,-0.0034,True
comment_only_intfloat/e5-small-v2,question_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0695,0.9966,-0.1864,0.0474,False
comment_only_intfloat/e5-small-v2,question_comment_allenai/longformer-base-4096,0.1107,0.1124,-0.0063,0.2276,False
comment_only_intfloat/e5-small-v2,question_comment_google-bert/bert-base-uncased,0.0672,0.9986,-0.0497,0.1842,False
comment_only_intfloat/e5-small-v2,question_comment_google/bigbird-roberta-base,0.0486,1.0,-0.0683,0.1655,False
comment_only_intfloat/e5-small-v2,question_comment_intfloat/e5-small-v2,-0.1118,0.0974,-0.2287,0.0051,False
comment_only_intfloat/e5-small-v2,question_comment_qwen3-embedding:8b,-0.0426,1.0,-0.1595,0.0743,False
comment_only_intfloat/e5-small-v2,question_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1254,0.0144,-0.2423,-0.0084,True
comment_only_intfloat/e5-small-v2,question_institution_age_comment_allenai/longformer-base-4096,0.1369,0.002,0.02,0.2539,True
comment_only_intfloat/e5-small-v2,question_institution_age_comment_google-bert/bert-base-uncased,0.0257,1.0,-0.0912,0.1427,False
comment_only_intfloat/e5-small-v2,question_institution_age_comment_google/bigbird-roberta-base,0.0923,0.5992,-0.0246,0.2092,False
comment_only_intfloat/e5-small-v2,question_institution_age_comment_intfloat/e5-small-v2,0.0374,1.0,-0.0796,0.1543,False
comment_only_intfloat/e5-small-v2,question_institution_age_comment_qwen3-embedding:8b,0.0505,1.0,-0.0665,0.1674,False
comment_only_intfloat/e5-small-v2,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.046,1.0,-0.1629,0.0709,False
comment_only_intfloat/e5-small-v2,question_institution_cah_age_comment_allenai/longformer-base-4096,0.1402,0.0011,0.0233,0.2571,True
comment_only_intfloat/e5-small-v2,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.0465,1.0,-0.1634,0.0704,False
comment_only_intfloat/e5-small-v2,question_institution_cah_age_comment_google/bigbird-roberta-base,0.07,0.9959,-0.0469,0.1869,False
comment_only_intfloat/e5-small-v2,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.0229,1.0,-0.1398,0.094,False
comment_only_intfloat/e5-small-v2,question_institution_cah_age_comment_qwen3-embedding:8b,0.025,1.0,-0.0919,0.1419,False
comment_only_intfloat/e5-small-v2,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0701,0.9956,-0.1871,0.0468,False
comment_only_intfloat/e5-small-v2,question_institution_cah_comment_allenai/longformer-base-4096,0.1504,0.0002,0.0335,0.2673,True
comment_only_intfloat/e5-small-v2,question_institution_cah_comment_google-bert/bert-base-uncased,-0.0366,1.0,-0.1535,0.0803,False
comment_only_intfloat/e5-small-v2,question_institution_cah_comment_google/bigbird-roberta-base,0.0917,0.6205,-0.0252,0.2086,False
comment_only_intfloat/e5-small-v2,question_institution_cah_comment_intfloat/e5-small-v2,-0.0677,0.9983,-0.1847,0.0492,False
